mean,std,bg_cv,edge_mean,hf_ratio,psnr,ssim,filename,cell_line,quality,degradation
144.60893520541958,12.734887495365696,0.05399410831836327,32.18120900907065,0.05901446110497001,21.3706071408851,0.623363427819707,A172_Phase_A7_2_02d12h00m_3,A172,low,combined_mild
127.49257266171328,50.586848532412944,0.3974112058716364,222.99397923957085,0.8694366237661878,14.252935671196079,0.10158411842987702,A172_Phase_A7_2_02d16h00m_3,A172,low,noise_50
144.58396252185315,12.767097541017188,0.05159254308630067,32.97127359961279,0.06224277805456063,21.27403697148666,0.6010504274540375,A172_Phase_A7_2_02d16h00m_3,A172,low,combined_mild
127.48070093968532,50.38920882238152,0.39350097111278687,221.680526592577,0.8689937296465252,14.241681378424332,0.08495850339119103,A172_Phase_A7_2_03d00h00m_1,A172,low,noise_50
144.63108336975523,12.644402985233064,0.04743735447012824,32.008216498349135,0.055978543104254666,21.44660637416907,0.6364475296506787,A172_Phase_A7_2_03d00h00m_1,A172,low,combined_mild
127.4195940777972,50.05616363924909,0.3895669220186214,218.98977720703144,0.8657745879828119,14.250127163771362,0.052678192533368424,A172_Phase_B7_1_00d00h00m_2,A172,low,noise_50
144.62856479458043,12.870299771119925,0.0588138791277346,28.82682793168423,0.045674955794423176,21.66223237844056,0.7338341110198564,A172_Phase_B7_1_00d00h00m_2,A172,low,combined_mild
127.56299715909091,50.19195575299636,0.3933114164519792,219.49518191447828,0.8685499709115139,14.23830043079192,0.058238027474395306,A172_Phase_B7_1_00d04h00m_2,A172,low,noise_50
144.62410948426574,12.71420112354847,0.048936101403002016,29.309963402240605,0.04920383938821058,21.62652575145632,0.7254635471478867,A172_Phase_B7_1_00d04h00m_2,A172,low,combined_mild
127.53936844405594,49.95276961330521,0.3889399312694247,218.65568748948715,0.8687480093554566,14.252051853285668,0.05563940356773254,A172_Phase_B7_1_00d08h00m_3,A172,low,noise_50
144.66666029283218,12.494410451422318,0.04496754648677695,28.564246394060728,0.04573290160983108,21.633553165452923,0.7097176224373097,A172_Phase_B7_1_00d08h00m_3,A172,low,combined_mild
127.3739537805944,50.027623374990284,0.400499828992436,219.14747238920333,0.8706419777801997,14.226330960301578,0.05362625018365656,A172_Phase_B7_1_00d12h00m_3,A172,low,noise_50
144.58165701486013,12.269457154004495,0.04263459391038843,27.959098043759663,0.04586763964159953,21.690593315697818,0.7021096888628575,A172_Phase_B7_1_00d12h00m_3,A172,low,combined_mild
127.42770159527971,50.02113546075631,0.3902141082709997,219.06078198797914,0.872373751011081,14.237869517507276,0.05721149393545175,A172_Phase_B7_1_00d16h00m_4,A172,low,noise_50
144.61402425699302,12.26695260002234,0.041715337499532934,28.00751796538184,0.047029625873291646,21.62642476938894,0.6887467972651572,A172_Phase_B7_1_00d16h00m_4,A172,low,combined_mild
127.41871448863637,50.115663127834246,0.4006273352453443,218.93495239040251,0.8721604755336435,14.238006741124849,0.062396498565587794,A172_Phase_B7_1_00d20h00m_4,A172,low,noise_50
144.533241368007,12.45912980723016,0.04299453659814099,28.743389907837035,0.047583883883463296,21.601667435577994,0.6813285725077783,A172_Phase_B7_1_00d20h00m_4,A172,low,combined_mild
127.50566815996504,49.90893450515794,0.3899442877234621,218.6838619779206,0.8720479693968175,14.256894935677728,0.05813125080873193,A172_Phase_B7_1_01d04h00m_1,A172,low,noise_50
144.65320148601398,12.325267803178466,0.04247276039975986,28.62087223116907,0.04650174037874091,21.648160245589768,0.6895385957332224,A172_Phase_B7_1_01d04h00m_1,A172,low,combined_mild
127.4314384833916,50.18869075580401,0.39154457667125775,220.30786307363587,0.8695681248760944,14.257438490921642,0.07379525460581181,A172_Phase_B7_1_01d08h00m_2,A172,low,noise_50
144.5804250437063,12.567844091482014,0.04771251484067964,30.321578391835633,0.052632533448001846,21.474333268690735,0.6715279422760314,A172_Phase_B7_1_01d08h00m_2,A172,low,combined_mild
127.49214379370629,50.21837543282529,0.39309393836516976,220.09898765601056,0.8697139851688386,14.242192093541696,0.07074602150019253,A172_Phase_B7_1_01d12h00m_2,A172,low,noise_50
144.63173623251748,12.574711918401007,0.041482054904918596,29.931408080226472,0.050173111223646656,21.507550614120525,0.6715037125210169,A172_Phase_B7_1_01d12h00m_2,A172,low,combined_mild
127.42734101835664,50.27317386919366,0.39464841644585014,220.85946752397274,0.8698415843365923,14.247010647982918,0.07555444024823464,A172_Phase_B7_1_01d16h00m_2,A172,low,noise_50
144.5865111451049,12.640609312946186,0.041346166464820505,30.664755632599935,0.0521189192805935,21.48331733302185,0.6647754565501809,A172_Phase_B7_1_01d16h00m_2,A172,low,combined_mild
127.4200038243007,50.23581169809808,0.39366225260212667,220.62617541600787,0.8707788301480819,14.265511337998104,0.08082089168156638,A172_Phase_B7_1_01d20h00m_2,A172,low,noise_50
144.63687172202796,12.627945926278896,0.04415237406459596,31.0346256259872,0.053717305227299485,21.447774550126493,0.6540074030011676,A172_Phase_B7_1_01d20h00m_2,A172,low,combined_mild
127.48300917832168,50.735525671017015,0.3944909863152274,223.75025675665344,0.8678763328474685,14.240727870610586,0.10186737830656026,A172_Phase_B7_1_02d00h00m_4,A172,low,noise_50
144.60788625437064,12.968484972056434,0.05165994289871075,33.38968288050708,0.06242471330815115,21.246922113453444,0.6283448775037129,A172_Phase_B7_1_02d00h00m_4,A172,low,combined_mild
127.45085773601399,50.249272043863876,0.39236728241124025,220.3298271826153,0.8696783699084099,14.237449978119116,0.0729235758870062,A172_Phase_B7_1_02d08h00m_1,A172,low,noise_50
144.6442471590909,12.526555586233444,0.04500119176587136,30.325557973466413,0.051470018760620705,21.535266953870085,0.6530344936166562,A172_Phase_B7_1_02d08h00m_1,A172,low,combined_mild
127.47192416958042,50.286827416063154,0.38922307226796604,220.91558124349228,0.8699599130205504,14.243999004291076,0.07637203533833556,A172_Phase_B7_1_02d12h00m_1,A172,low,noise_50
144.67938155594405,12.632116751054916,0.044865398283564034,30.725878334715805,0.05273695495159109,21.483586923046776,0.6494085210688483,A172_Phase_B7_1_02d12h00m_1,A172,low,combined_mild
127.63177993881119,50.19431447175054,0.39231362624820726,220.22616597245568,0.8706349604927147,14.262130692342243,0.07931207451888939,A172_Phase_B7_1_02d16h00m_1,A172,low,noise_50
144.7260653409091,12.648116049840825,0.047173648056572925,31.205913280668067,0.05371806533565036,21.440575044844984,0.6434276506850403,A172_Phase_B7_1_02d16h00m_1,A172,low,combined_mild
127.4517892263986,50.28622834936198,0.3946353657376495,220.69030533608813,0.8705062301085662,14.241853491682868,0.07876863568359593,A172_Phase_B7_1_02d20h00m_1,A172,low,noise_50
144.6626065340909,12.564993677200077,0.04779814336645295,30.87431346545456,0.05415790077984636,21.452089549125,0.6304469272229971,A172_Phase_B7_1_02d20h00m_1,A172,low,combined_mild
127.61002239947553,50.372836020968585,0.3938084247399802,221.4828711383806,0.8693045646206669,14.235099584969165,0.0797202002729779,A172_Phase_B7_1_03d00h00m_1,A172,low,noise_50
144.6196951486014,12.68101723847579,0.058242240450272584,31.65666135163201,0.054806995362196645,21.49969579879917,0.6480617038082921,A172_Phase_B7_1_03d00h00m_1,A172,low,combined_mild
127.4215472027972,50.119862853103015,0.4040884453632857,219.1916139170337,0.8663584593800443,14.237892288572699,0.05312050385368785,A172_Phase_B7_2_00d00h00m_1,A172,low,noise_50
144.62976398601398,12.863785692037201,0.07203741360028754,28.909397477401267,0.04487351659004803,21.690556129729192,0.7360236829852194,A172_Phase_B7_2_00d00h00m_1,A172,low,combined_mild
127.50689466783217,49.97233256032281,0.3991792942536583,219.32820030377957,0.8679991806928993,14.264722221296658,0.05799033186891025,A172_Phase_B7_2_00d04h00m_1,A172,low,noise_50
144.64111396416084,12.705672269822632,0.05365005544182043,29.170141885684252,0.04760302838724838,21.64158216520552,0.7229861093928052,A172_Phase_B7_2_00d04h00m_1,A172,low,combined_mild
127.37700502622377,49.97743486740028,0.38563222554059073,218.9039208740933,0.8709800710435165,14.248903571221527,0.05664126418497867,A172_Phase_B7_2_00d08h00m_3,A172,low,noise_50
144.61073262674824,12.435199741552063,0.04280948471087182,28.59066544343311,0.04714832938762418,21.63137876184406,0.7053363565756998,A172_Phase_B7_2_00d08h00m_3,A172,low,combined_mild
127.54849486451049,49.862459785336206,0.39014382881609005,218.13365037034993,0.872322636363165,14.24957447046035,0.05195833224746846,A172_Phase_B7_2_00d12h00m_4,A172,low,noise_50
144.63929468968533,12.345412436283485,0.040811876397894374,28.048205980810145,0.044821417628900455,21.686886113966164,0.7104416767506948,A172_Phase_B7_2_00d12h00m_4,A172,low,combined_mild
127.53060533216784,49.88610802377198,0.39283452631574156,218.06442885607797,0.8720949586429347,14.246947479049366,0.05351953533693023,A172_Phase_B7_2_00d16h00m_4,A172,low,noise_50
144.59922148164335,12.232110838316796,0.042460739609926336,28.002762841038166,0.04635512163927827,21.689715774048075,0.6974977674521595,A172_Phase_B7_2_00d16h00m_4,A172,low,combined_mild
127.43642646416085,49.934176527739425,0.390270379695467,218.52860983095076,0.8715264916780938,14.249862448586628,0.05692958811978295,A172_Phase_B7_2_00d20h00m_4,A172,low,noise_50
144.6570421765734,12.311291211525576,0.041675617685695214,28.3663693187939,0.04703697899119364,21.650857782762507,0.6943988011179983,A172_Phase_B7_2_00d20h00m_4,A172,low,combined_mild
127.44991258741258,50.234940153108724,0.39582552637768637,220.2548946654098,0.8686569484111547,14.23040376144046,0.06723902989702497,A172_Phase_B7_2_01d04h00m_2,A172,low,noise_50
144.5718613417832,12.664698363418227,0.04608683782971032,30.54260307299352,0.05041194806716729,21.612143348909527,0.6949336382343994,A172_Phase_B7_2_01d04h00m_2,A172,low,combined_mild
127.5455009833916,50.26355185551991,0.3912201381889167,220.36732244424468,0.8715143742436797,14.23109336965944,0.07129136180202461,A172_Phase_B7_2_01d08h00m_3,A172,low,noise_50
144.60316051136363,12.506863952780918,0.04568601913194132,29.75347661491443,0.05060811171033366,21.4970924416347,0.6648145018428019,A172_Phase_B7_2_01d08h00m_3,A172,low,combined_mild
127.64629589160839,50.20551799115662,0.39263907660756175,220.58291297584546,0.8695153823795063,14.252730495987409,0.07400176917554052,A172_Phase_B7_2_01d16h00m_2,A172,low,noise_50
144.6499043924825,12.65994153154766,0.04688811777672321,31.227692859953528,0.05276567103003575,21.537861066661804,0.6774181048393236,A172_Phase_B7_2_01d16h00m_2,A172,low,combined_mild
127.36311461975525,50.18790817421229,0.38877128196322375,220.8641862000096,0.87078449579399,14.238999080133057,0.07017267412334612,A172_Phase_B7_2_01d20h00m_4,A172,low,noise_50
144.61607298951049,12.513788049709975,0.046150205799769785,30.282257129453704,0.05158453154574493,21.554303478176543,0.6680923511955998,A172_Phase_B7_2_01d20h00m_4,A172,low,combined_mild
127.61902862762238,50.200625233535725,0.39008675385179353,220.64258318537085,0.8688178266663394,14.262467680435968,0.07993557066055111,A172_Phase_B7_2_02d04h00m_1,A172,low,noise_50
144.59374453671327,12.614152812075089,0.04438944672365966,31.35710312907647,0.05414646527039124,21.494632978303635,0.6487308784819658,A172_Phase_B7_2_02d04h00m_1,A172,low,combined_mild
127.5237270541958,50.22184275485103,0.3882587514281556,220.94757137760243,0.8687460747496395,14.236841332751602,0.0724910494254336,A172_Phase_B7_2_02d08h00m_2,A172,low,noise_50
144.60263603583917,12.54350315133033,0.0469390297854671,30.908157306339582,0.052726494292454094,21.56092009073779,0.6584223420072722,A172_Phase_B7_2_02d08h00m_2,A172,low,combined_mild
127.59770815122377,50.23690241638519,0.3962420472390454,220.61820340843585,0.8700124224924195,14.24305524286103,0.0758721263609779,A172_Phase_B7_2_02d12h00m_2,A172,low,noise_50
144.63279064685315,12.593346689766538,0.04687120503676476,31.16209164995949,0.05376349133660422,21.527089185152413,0.6545378588580236,A172_Phase_B7_2_02d12h00m_2,A172,low,combined_mild
127.53505791083916,50.51357936592123,0.3937040389902972,222.47438480962683,0.8697004980715969,14.244032326903513,0.0926460900474274,A172_Phase_B7_2_02d16h00m_3,A172,low,noise_50
144.58519449300698,12.63702464233368,0.05033018194767087,32.04717068377677,0.05790636940952233,21.358814057887543,0.6126530071626893,A172_Phase_B7_2_02d16h00m_3,A172,low,combined_mild
127.54040100524476,50.4503841956238,0.39143846109949526,222.06120775154633,0.8699590500730792,14.243200137995258,0.08881746447495666,A172_Phase_B7_2_02d20h00m_4,A172,low,noise_50
144.52597792832168,12.733287345213395,0.047632903613787754,32.571272839100075,0.05886085708574998,21.452335974749328,0.6405903345529551,A172_Phase_B7_2_02d20h00m_4,A172,low,combined_mild
127.6177611451049,49.82228950330529,0.3869406289889772,217.5653282296116,0.8676845108809804,14.272038011413002,0.048370900020259684,A172_Phase_D7_1_00d00h00m_1,A172,low,noise_50
144.6790455638112,12.702413001137389,0.040325921005933116,28.11876276640204,0.04322435301357343,21.724267300470697,0.7335347835105844,A172_Phase_D7_1_00d00h00m_1,A172,low,combined_mild
127.47759779283217,50.026335838479426,0.3837319799371652,219.064892323796,0.8676344600066439,14.254461725189202,0.057570814547070345,A172_Phase_D7_1_00d04h00m_2,A172,low,noise_50
144.62758140297203,12.637354971933986,0.03789273416794257,29.085986869985184,0.04763339346812104,21.647396436312114,0.7185926402942541,A172_Phase_D7_1_00d04h00m_2,A172,low,combined_mild
127.44886909965035,50.08380272044516,0.388411297103507,219.56504761621102,0.86964820281483,14.24137254324197,0.059853426598701596,A172_Phase_D7_1_00d08h00m_3,A172,low,noise_50
144.56891116695803,12.524904994936584,0.053027166643936655,29.107600166773324,0.04887736922806945,21.626341406561338,0.7116565899113705,A172_Phase_D7_1_00d08h00m_3,A172,low,combined_mild
127.50223448426573,50.06292795350726,0.38738137468631145,219.03167095688354,0.8709152582479955,14.228527181237569,0.05643112937526552,A172_Phase_D7_1_00d12h00m_3,A172,low,noise_50
144.60159801136365,12.332007866125082,0.043862586407712865,28.382207278706513,0.047303399386667604,21.663667950731384,0.7055245874707997,A172_Phase_D7_1_00d12h00m_3,A172,low,combined_mild
127.541758631993,50.07334545149162,0.3947543645695853,219.13191609950582,0.8724503517066697,14.228656284534955,0.05748474232959858,A172_Phase_D7_1_00d16h00m_3,A172,low,noise_50
144.59382102272727,12.31769658262893,0.04383921589801933,28.475394747036983,0.047323464563598996,21.641912777786374,0.6960044443118557,A172_Phase_D7_1_00d16h00m_3,A172,low,combined_mild
127.49723284527973,49.90886644404197,0.392122456149078,219.11726295797274,0.8726635759331357,14.258835571130845,0.05808672626455111,A172_Phase_D7_1_00d20h00m_3,A172,low,noise_50
144.58849431818183,12.325848158608645,0.04323708001466888,28.46160331816601,0.04762683725893131,21.651550922277405,0.6949527360091147,A172_Phase_D7_1_00d20h00m_3,A172,low,combined_mild
127.5475114729021,50.38446368273662,0.3943221588236746,221.17761278546365,0.8724122266741209,14.229392280925683,0.07487086436145113,A172_Phase_D7_1_01d00h00m_4,A172,low,noise_50
144.60361942744754,12.615254214179805,0.04777682488120109,30.16763995303681,0.053559165986554365,21.439060471202637,0.6663606538951741,A172_Phase_D7_1_01d00h00m_4,A172,low,combined_mild
127.44402589597902,50.36562849443249,0.4044882011067543,221.31217800304253,0.8703593296702862,14.246761771004534,0.07921134936261708,A172_Phase_D7_1_01d04h00m_4,A172,low,noise_50
144.64468695367134,12.538772076879251,0.04537589002654781,30.288600916163276,0.05384437147465866,21.42722996233685,0.6605171763268899,A172_Phase_D7_1_01d04h00m_4,A172,low,combined_mild
127.50295290646854,50.20774898727789,0.3877302559603451,220.711746997364,0.8703961382565174,14.260534565067019,0.07854604598706273,A172_Phase_D7_1_01d08h00m_4,A172,low,noise_50
144.64547093531468,12.560678456075083,0.04592347376876543,30.176731373861415,0.05370052289792517,21.405875286717418,0.6490814011847648,A172_Phase_D7_1_01d08h00m_4,A172,low,combined_mild
127.49605277534965,50.404233259577026,0.39245119113785687,220.81883261249908,0.8711567561713239,14.245702837791246,0.08457434557581689,A172_Phase_D7_1_01d12h00m_4,A172,low,noise_50
144.57375983391609,12.562250625608732,0.04957600857241811,30.767253314091484,0.056167370829856185,21.393486537833112,0.639283649561209,A172_Phase_D7_1_01d12h00m_4,A172,low,combined_mild
127.51988090034965,50.41917049881189,0.38922943527194626,221.48226298656016,0.8695630408308276,14.236616140967994,0.08270913614071145,A172_Phase_D7_1_01d16h00m_4,A172,low,noise_50
144.60968094405595,12.645211839245404,0.046661147519005755,31.008520306065837,0.05565095448902638,21.42401576064675,0.6422551104755968,A172_Phase_D7_1_01d16h00m_4,A172,low,combined_mild
127.53648382867132,50.54478652144479,0.39790651703479424,222.36940910477375,0.8696777308947429,14.246465980739142,0.09326276560649943,A172_Phase_D7_1_01d20h00m_4,A172,low,noise_50
144.67421601835665,12.77337269489637,0.04690055434636793,32.250299288085316,0.058807387192458274,21.319732695638262,0.6317205410149426,A172_Phase_D7_1_01d20h00m_4,A172,low,combined_mild
127.45425863199301,49.995111869365786,0.3934820828067937,219.0102641397611,0.870240129146587,14.245559716438247,0.059753312837529285,A172_Phase_D7_1_02d04h00m_1,A172,low,noise_50
144.64452578671327,12.450639147513284,0.04478317197948271,29.357140612373872,0.04712824807675776,21.652662748840335,0.6894076517351959,A172_Phase_D7_1_02d04h00m_1,A172,low,combined_mild
